year,rank,name,appid,month,avg_players,peak_players,status
2018,22,FAR: Lone Sails,609320,2018-07,51.37,284.0,ok
2018,22,FAR: Lone Sails,609320,2018-08,17.01,47.0,ok
2018,22,FAR: Lone Sails,609320,2018-09,53.22,737.0,ok
2018,22,FAR: Lone Sails,609320,2018-10,12.76,35.0,ok
2018,22,FAR: Lone Sails,609320,2018-11,13.31,41.0,ok
2018,22,FAR: Lone Sails,609320,2018-12,28.52,242.0,ok
2018,23,Zup! S,617670,2018-11,32.57,183.0,ok
2018,23,Zup! S,617670,2018-12,15.14,130.0,ok
2018,24,Assassin's Creed® Odyssey,812140,2018-10,29188.68,61984.0,ok
2018,24,Assassin's Creed® Odyssey,812140,2018-11,12032.25,27489.0,ok
2018,24,Assassin's Creed® Odyssey,812140,2018-12,13520.97,32071.0,ok
2018,25,KovaaK's,824270,2018-03,0.77,3.0,ok
2018,25,KovaaK's,824270,2018-04,14.23,30.0,ok
2018,25,KovaaK's,824270,2018-05,13.55,28.0,ok
2018,25,KovaaK's,824270,2018-06,13.32,26.0,ok
2018,25,KovaaK's,824270,2018-07,18.27,44.0,ok
2018,25,KovaaK's,824270,2018-08,17.32,33.0,ok
2018,25,KovaaK's,824270,2018-09,17.22,35.0,ok
2018,25,KovaaK's,824270,2018-10,21.1,44.0,ok
2018,25,KovaaK's,824270,2018-11,41.06,134.0,ok
2018,25,KovaaK's,824270,2018-12,154.28,886.0,ok
2018,26,The Walking Dead: The Final Season,866800,2018-08,545.88,3635.0,ok
2018,26,The Walking Dead: The Final Season,866800,2018-09,294.03,4101.0,ok
2018,26,The Walking Dead: The Final Season,866800,2018-10,93.56,388.0,ok
2018,26,The Walking Dead: The Final Season,866800,2018-11,33.3,84.0,ok
2018,26,The Walking Dead: The Final Season,866800,2018-12,22.23,49.0,ok
2018,27,Overcooked! 2,728880,2018-08,1717.91,7030.0,ok
2018,27,Overcooked! 2,728880,2018-09,838.7,2781.0,ok
2018,27,Overcooked! 2,728880,2018-10,832.29,3475.0,ok
2018,27,Overcooked! 2,728880,2018-11,659.0,2922.0,ok
2018,27,Overcooked! 2,728880,2018-12,946.19,3470.0,ok
2018,28,Cube Escape: Paradox,909080,2018-09,735.38,1828.0,ok
2018,28,Cube Escape: Paradox,909080,2018-10,203.32,538.0,ok
2018,28,Cube Escape: Paradox,909080,2018-11,86.17,352.0,ok
2018,28,Cube Escape: Paradox,909080,2018-12,54.86,110.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-01,18713.07,44234.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-02,5906.24,15753.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-03,2773.05,6817.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-04,2031.81,4374.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-05,1470.24,6845.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-06,1580.45,5331.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-07,1331.22,2125.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-08,1590.28,4963.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-09,1439.44,4379.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-10,1446.66,2717.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-11,1377.46,2562.0,ok
2018,29,DRAGON BALL FighterZ,678950,2018-12,1263.83,2483.0,ok
2018,30,Into the Breach,590380,2018-01,0.81,6.0,ok
2018,30,Into the Breach,590380,2018-02,467.07,12944.0,ok
2018,30,Into the Breach,590380,2018-03,4351.02,14573.0,ok
2018,30,Into the Breach,590380,2018-04,883.63,2267.0,ok
2018,30,Into the Breach,590380,2018-05,459.04,959.0,ok
2018,30,Into the Breach,590380,2018-06,400.68,1012.0,ok
2018,30,Into the Breach,590380,2018-07,498.85,1142.0,ok
2018,30,Into the Breach,590380,2018-08,459.61,1227.0,ok
2018,30,Into the Breach,590380,2018-09,370.03,745.0,ok
2018,30,Into the Breach,590380,2018-10,286.69,579.0,ok
2018,30,Into the Breach,590380,2018-11,352.67,975.0,ok
2018,30,Into the Breach,590380,2018-12,602.84,1514.0,ok
2018,31,Farm Together,673950,2018-02,131.87,1104.0,ok
2018,31,Farm Together,673950,2018-03,1305.08,2340.0,ok
2018,31,Farm Together,673950,2018-04,953.45,1792.0,ok
2018,31,Farm Together,673950,2018-05,580.39,1154.0,ok
2018,31,Farm Together,673950,2018-06,520.77,1765.0,ok
2018,31,Farm Together,673950,2018-07,682.03,1683.0,ok
2018,31,Farm Together,673950,2018-08,383.72,681.0,ok
2018,31,Farm Together,673950,2018-09,402.58,692.0,ok
